"group","Date","mean","max","min","sd","cv","n","site","category","method","length"
NA,1999-10-09,18.3375,18.7,18.1,0.203902150446045,1.1119408340616,24,"RIV","data","Pien_2020",NA
NA,1999-10-10,18.4583333333333,18.8,18.2,0.197630895900648,1.07068656921344,24,"RIV","data","Pien_2020",NA
NA,1999-10-11,18.5708333333333,18.9,18.4,0.18528278426483,0.997708508493589,24,"RIV","data","Pien_2020",NA
NA,1999-10-12,18.5583333333333,18.9,18.4,0.16396358733272,0.88350383834425,24,"RIV","data","Pien_2020",NA
NA,1999-10-13,18.6333333333333,19.1,18.4,0.17856107630448,0.958288423816532,24,"RIV","data","Pien_2020",NA
NA,1999-10-14,18.65,19.1,18.4,0.191106617181182,1.02470036022082,24,"RIV","data","Pien_2020",NA
NA,1999-10-15,18.4625,18.6,18.3,0.0923721207705678,0.500322929021356,24,"RIV","data","Pien_2020",NA
NA,1999-10-16,17.8208333333333,18.2,17.7,0.166757221776128,0.935743119622885,24,"RIV","data","Pien_2020",NA
NA,1999-10-17,17.5041666666667,17.8,17.3,0.136665782959321,0.780761435616212,24,"RIV","data","Pien_2020",NA
NA,1999-10-18,17.2625,17.5,17.1,0.0969648076007138,0.561707792038892,24,"RIV","data","Pien_2020",NA
NA,1999-10-19,17.1625,17.3,16.9,0.105552377272263,0.615017493210562,24,"RIV","data","Pien_2020",NA
NA,1999-10-20,17.05,17.3,16.8,0.171945390724219,1.00847736495143,24,"RIV","data","Pien_2020",NA
NA,1999-10-21,16.9608695652174,17.2,16.7,0.199406233227054,1.17568402056453,23,"RIV","data","Pien_2020",NA
NA,1999-10-22,16.8708333333333,17.2,16.4,0.244022747811091,1.44641786798375,24,"RIV","data","Pien_2020",NA
NA,1999-10-23,16.6291666666667,17,16.2,0.256191447888126,1.54061507123905,24,"RIV","data","Pien_2020",NA
NA,1999-10-24,16.2791666666667,16.6,16,0.179320375589193,1.10153289330449,24,"RIV","data","Pien_2020",NA
NA,1999-10-25,16.1625,16.6,15.9,0.220301177245271,1.36303899301018,24,"RIV","data","Pien_2020",NA
NA,1999-10-26,16.1583333333333,16.7,15.9,0.263614782634033,1.6314478553937,24,"RIV","data","Pien_2020",NA
NA,1999-10-27,16.175,16.7,15.9,0.238199770014126,1.47264154568239,24,"RIV","data","Pien_2020",NA
NA,1999-10-28,16.2291666666667,16.7,16.1,0.162799334115363,1.00312811778401,24,"RIV","data","Pien_2020",NA
NA,1999-10-29,16.0541666666667,16.3,15.9,0.135065738154383,0.841312669531585,24,"RIV","data","Pien_2020",NA
NA,1999-10-30,15.9583333333333,16.3,15.8,0.14116492564332,0.884584390454223,24,"RIV","data","Pien_2020",NA
NA,1999-10-31,15.8958333333333,16.1,15.7,0.123285341230492,0.775582749549625,24,"RIV","data","Pien_2020",NA
NA,1999-11-01,15.875,16,15.8,0.0737209780774483,0.46438411387369,24,"RIV","data","Pien_2020",NA
NA,1999-11-02,15.8625,16.1,15.8,0.0824225591744733,0.519606362014016,24,"RIV","data","Pien_2020",NA
NA,1999-11-03,15.7,15.9,15.6,0.10215078369105,0.6506419343379,24,"RIV","data","Pien_2020",NA
NA,1999-11-04,15.6,15.8,15.4,0.110335456873474,0.707278569701756,24,"RIV","data","Pien_2020",NA
NA,1999-11-05,15.6625,15.9,15.4,0.140843730857071,0.899241697411469,24,"RIV","data","Pien_2020",NA
NA,1999-11-06,15.5875,15.8,15.4,0.122696160600432,0.787144574822336,24,"RIV","data","Pien_2020",NA
NA,1999-11-07,15.4818181818182,15.8,15.3,0.146827931806048,0.94838945969849,22,"RIV","data","Pien_2020",NA
NA,1999-11-08,15.325,15.6,15.1,0.122474487139159,0.799180992751446,24,"RIV","data","Pien_2020",NA
NA,1999-11-09,15.195652173913,15.5,15.1,0.114726001132997,0.754992282134173,23,"RIV","data","Pien_2020",NA
NA,1999-11-10,15.15,15.4,15,0.0978019293843655,0.645557289665779,24,"RIV","data","Pien_2020",NA
NA,1999-11-11,15.1478260869565,15.4,15,0.144189159904593,0.951880217510226,23,"RIV","data","Pien_2020",NA
NA,1999-11-12,15.1083333333333,15.4,14.9,0.13805061033727,0.91373818204481,24,"RIV","data","Pien_2020",NA
NA,1999-11-13,15.0458333333333,15.3,14.9,0.147380509202383,0.979543677889002,24,"RIV","data","Pien_2020",NA
NA,1999-11-14,14.8791666666667,15.1,14.7,0.121509229088259,0.816640016275056,24,"RIV","data","Pien_2020",NA
NA,1999-11-15,14.7695652173913,14.9,14.7,0.0702901946394422,0.475912415869052,23,"RIV","data","Pien_2020",NA
NA,1999-11-16,14.7208333333333,14.8,14.6,0.0508977377704057,0.345753101185886,24,"RIV","data","Pien_2020",NA
NA,1999-11-17,14.575,14.7,14.4,0.0675663924692174,0.463577306821389,24,"RIV","data","Pien_2020",NA
NA,1999-11-18,14.3583333333333,14.4,14.3,0.0503610155185333,0.350744159154033,24,"RIV","data","Pien_2020",NA
NA,1999-11-19,14.1041666666667,14.3,13.9,0.112207752451178,0.79556456686212,24,"RIV","data","Pien_2020",NA
NA,1999-11-20,13.8375,14,13.6,0.131256469819835,0.948556240793749,24,"RIV","data","Pien_2020",NA
NA,1999-11-21,13.5125,13.8,13.2,0.191816261721653,1.41954680275044,24,"RIV","data","Pien_2020",NA
NA,1999-11-22,12.9833333333333,13.3,12.6,0.238959095402042,1.84050651144063,24,"RIV","data","Pien_2020",NA
NA,1999-11-23,12.55,13.1,11.8,0.290426972037647,2.31415913974221,24,"RIV","data","Pien_2020",NA
NA,1999-11-24,12.245,12.7,11.9,0.252305161930631,2.06047498514195,20,"RIV","data","Pien_2020",NA
NA,1999-11-25,11.9521739130435,12.4,11.7,0.248394051343995,2.07823324151032,23,"RIV","data","Pien_2020",NA
NA,1999-11-26,11.7375,12.2,10.8,0.277899731683147,2.36762284714076,24,"RIV","data","Pien_2020",NA
NA,1999-11-27,11.5541666666667,11.8,11.3,0.147380509202383,1.27556156540108,24,"RIV","data","Pien_2020",NA
NA,1999-11-28,11.3416666666667,11.5,11.2,0.0775531608229037,0.683789808872039,24,"RIV","data","Pien_2020",NA
NA,1999-11-29,11.2333333333333,11.3,11.2,0.0481543412343084,0.42867366083954,24,"RIV","data","Pien_2020",NA
NA,1999-11-30,11.1625,11.3,11.1,0.0646898957233328,0.579528741082488,24,"RIV","data","Pien_2020",NA
NA,1999-12-01,11.2166666666667,11.3,11.1,0.0637022057270611,0.567924568146161,24,"RIV","data","Pien_2020",NA
NA,1999-12-02,11.2791666666667,11.3,11.2,0.0414851116999059,0.367802985148778,24,"RIV","data","Pien_2020",NA
NA,1999-12-03,11.0125,11.2,10.8,0.119099885007063,1.08149725318559,24,"RIV","data","Pien_2020",NA
NA,1999-12-04,10.7333333333333,10.9,10.6,0.0868114732282436,0.808802545604754,24,"RIV","data","Pien_2020",NA
NA,1999-12-05,10.5291666666667,10.7,10.4,0.0999093792292342,0.948882113771912,24,"RIV","data","Pien_2020",NA
NA,1999-12-06,10.3208333333333,10.4,10.2,0.0832970935693528,0.807077208584767,24,"RIV","data","Pien_2020",NA
NA,1999-12-07,10.1304347826087,10.3,9.9,0.106321906614239,1.04952955026931,23,"RIV","data","Pien_2020",NA
NA,1999-12-08,9.83913043478261,10.1,9.7,0.103305066472527,1.04994102026873,23,"RIV","data","Pien_2020",NA
2,1999-12-09,9.73195616022366,9.91382113821138,9.57845528455285,NA,NA,NA,NA,"7&Under","imputeTS",1
NA,1999-12-10,9.5,9.7,9.3,0.0978019293843648,1.02949399351963,24,"RIV","data","Pien_2020",NA
NA,1999-12-11,9.3,9.4,9.2,0.0722315118514619,0.776682923133999,24,"RIV","data","Pien_2020",NA
NA,1999-12-12,9.15,9.3,9.1,0.0730296743340224,0.79813851731172,16,"RIV","data","Pien_2020",NA
3,1999-12-13,9.10170595134805,9.2109756097561,9.00813008130081,NA,NA,NA,NA,"7&Under","imputeTS",1
NA,1999-12-14,9,9.1,8.9,0.0738548945875994,0.820609939862215,23,"RIV","data","Pien_2020",NA
NA,1999-12-15,8.87272727272727,8.9,8.8,0.045584230583855,0.513756697154104,22,"RIV","data","Pien_2020",NA
NA,1999-12-16,8.83333333333333,8.9,8.7,0.0577350269189626,0.653604078327878,21,"RIV","data","Pien_2020",NA
NA,1999-12-17,8.8375,8.9,8.7,0.0575779245136914,0.651518240607541,24,"RIV","data","Pien_2020",NA
NA,1999-12-18,8.825,8.9,8.8,0.044232586846469,0.50121911440758,24,"RIV","data","Pien_2020",NA
NA,1999-12-19,8.85,8.9,8.8,0.0510753918455247,0.577123071700844,24,"RIV","data","Pien_2020",NA
NA,1999-12-20,8.92083333333333,9.1,8.8,0.0832970935693521,0.933736686438324,24,"RIV","data","Pien_2020",NA
NA,1999-12-21,8.97916666666667,9.1,8.9,0.0883627241233129,0.98408602271903,24,"RIV","data","Pien_2020",NA
NA,1999-12-22,9.02608695652174,9.1,8.9,0.0915393174560317,1.01416392171904,23,"RIV","data","Pien_2020",NA
NA,1999-12-23,9,9.1,8.9,0.0707106781186545,0.785674201318383,5,"RIV","data","Pien_2020",NA
NA,1999-12-24,9.13888888888889,9.2,9,0.0777544316035227,0.850808370129731,18,"RIV","data","Pien_2020",NA
NA,1999-12-25,9.17272727272727,9.3,9,0.076729693648847,0.836498146815973,22,"RIV","data","Pien_2020",NA
NA,1999-12-26,9.2125,9.3,9.1,0.0679673834820156,0.737773497769504,24,"RIV","data","Pien_2020",NA
NA,1999-12-27,9.25,9.3,9.1,0.0589767824619595,0.637586837426589,24,"RIV","data","Pien_2020",NA
NA,1999-12-28,9.26086956521739,9.3,9.2,0.0499010879347852,0.538838038732423,23,"RIV","data","Pien_2020",NA
NA,1999-12-29,9.25833333333333,9.3,9.2,0.0503610155185342,0.543953362936463,24,"RIV","data","Pien_2020",NA
NA,1999-12-30,9.18333333333333,9.3,9.1,0.0752772652709084,0.819716137251271,6,"RIV","data","Pien_2020",NA
NA,1999-12-31,9.13125,9.2,9.1,0.0478713553878167,0.524258512118458,16,"RIV","data","Pien_2020",NA
NA,2000-01-01,9.03333333333333,9.1,9,0.0577350269189624,0.639133139324307,3,"RIV","data","Pien_2020",NA
NA,2000-01-02,8.95,9.1,8.9,0.0589767824619586,0.658958463262108,24,"RIV","data","Pien_2020",NA
NA,2000-01-03,8.85833333333333,8.9,8.8,0.0503610155185333,0.568515697292944,24,"RIV","data","Pien_2020",NA
NA,2000-01-04,8.79166666666667,8.9,8.4,0.10179547554081,1.15786322890021,24,"RIV","data","Pien_2020",NA
NA,2000-01-05,8.67083333333333,8.8,8.3,0.108263634211833,1.24859549307256,24,"RIV","data","Pien_2020",NA
NA,2000-01-06,8.50454545454545,8.6,8.4,0.0898531750891031,1.05653118757898,22,"RIV","data","Pien_2020",NA
NA,2000-01-07,8.39166666666667,8.6,8.3,0.121285386290089,1.44530748309937,24,"RIV","data","Pien_2020",NA
NA,2000-01-08,8.35,8.5,8.3,0.0722315118514613,0.865048046125284,24,"RIV","data","Pien_2020",NA
NA,2000-01-09,8.35416666666667,8.5,8.3,0.077902763620491,0.932501908674207,24,"RIV","data","Pien_2020",NA
NA,2000-01-10,8.44583333333333,8.6,8.3,0.110253331475512,1.30541685022807,24,"RIV","data","Pien_2020",NA
NA,2000-01-11,8.62083333333333,8.7,8.5,0.0721060008759244,0.836415669899557,24,"RIV","data","Pien_2020",NA
NA,2000-01-12,8.75,8.8,8.7,0.0510753918455256,0.583718763948864,24,"RIV","data","Pien_2020",NA
NA,2000-01-13,8.80434782608696,8.9,8.7,0.0705707953345451,0.801544835898537,23,"RIV","data","Pien_2020",NA
NA,2000-01-14,8.99166666666667,9.2,8.8,0.134864397811659,1.49988208873022,24,"RIV","data","Pien_2020",NA
NA,2000-01-15,9.25833333333333,9.4,9.1,0.105980583400787,1.14470477120562,24,"RIV","data","Pien_2020",NA
NA,2000-01-16,9.49583333333333,9.8,9.2,0.198864530395129,2.09422936791711,24,"RIV","data","Pien_2020",NA
NA,2000-01-17,9.75,9.9,9.6,0.0932504808240318,0.956415187938788,24,"RIV","data","Pien_2020",NA
NA,2000-01-18,9.93333333333333,10.1,9.8,0.116718415024353,1.1750176009163,24,"RIV","data","Pien_2020",NA
NA,2000-01-19,10.25,10.4,10.1,0.114208048144033,1.11422485994178,24,"RIV","data","Pien_2020",NA
NA,2000-01-20,10.4166666666667,10.5,10.3,0.0564659702573278,0.542073314470347,24,"RIV","data","Pien_2020",NA
4,2000-01-21,10.3805667294306,10.5114173228346,10.2507874015748,NA,NA,NA,NA,"7&Under","imputeTS",1
NA,2000-01-22,10.55,10.7,10.4,0.0780189497605491,0.739516111474399,24,"RIV","data","Pien_2020",NA
NA,2000-01-23,10.4583333333333,10.6,10.4,0.0775531608229036,0.741544167230951,24,"RIV","data","Pien_2020",NA
NA,2000-01-24,10.5521739130435,10.7,10.4,0.108164711172743,1.02504670662262,23,"RIV","data","Pien_2020",NA
NA,2000-01-25,10.75,10.8,10.7,0.0510753918455256,0.475119924144425,24,"RIV","data","Pien_2020",NA
NA,2000-01-26,10.7416666666667,10.8,10.6,0.0583592075121771,0.543297509810803,24,"RIV","data","Pien_2020",NA
NA,2000-01-27,10.6666666666667,10.8,10.4,0.086811473228243,0.813857561514779,24,"RIV","data","Pien_2020",NA
NA,2000-01-28,10.5708333333333,10.7,10.3,0.108263634211833,1.02417312616633,24,"RIV","data","Pien_2020",NA
NA,2000-01-29,10.5291666666667,10.7,10.4,0.116017864691332,1.10187129109298,24,"RIV","data","Pien_2020",NA
NA,2000-01-30,10.4708333333333,10.6,10.4,0.0690253051686347,0.659215011558788,24,"RIV","data","Pien_2020",NA
NA,2000-01-31,10.2875,10.5,10.1,0.119099885007063,1.15771455656927,24,"RIV","data","Pien_2020",NA
NA,2000-02-01,10.1833333333333,10.4,9.8,0.143456300471355,1.40873617484145,24,"RIV","data","Pien_2020",NA
NA,2000-02-02,10.1875,10.4,9.9,0.122696160600432,1.20437949055639,24,"RIV","data","Pien_2020",NA
NA,2000-02-03,10.2333333333333,10.3,10.1,0.0637022057270612,0.622497124368676,24,"RIV","data","Pien_2020",NA
NA,2000-02-04,10.2,10.4,10,0.0884651736929385,0.867305624440574,24,"RIV","data","Pien_2020",NA
NA,2000-02-05,10.275,10.4,10.1,0.073720978077449,0.717479105376633,24,"RIV","data","Pien_2020",NA
NA,2000-02-06,10.425,10.6,10.1,0.153933921453047,1.4765843784465,24,"RIV","data","Pien_2020",NA
NA,2000-02-07,10.5541666666667,10.7,10.4,0.0977092700273382,0.925788582967279,24,"RIV","data","Pien_2020",NA
NA,2000-02-08,10.6739130434783,10.8,10.5,0.0751809411556114,0.704342829563773,23,"RIV","data","Pien_2020",NA
NA,2000-02-09,10.7916666666667,10.9,10.7,0.0775531608229043,0.718639328088689,24,"RIV","data","Pien_2020",NA
NA,2000-02-10,10.9666666666667,11.1,10.9,0.0761386987626878,0.694273848899889,24,"RIV","data","Pien_2020",NA
NA,2000-02-11,10.9375,11.1,10.8,0.0769669607265236,0.703697926642501,24,"RIV","data","Pien_2020",NA
NA,2000-02-12,10.8416666666667,10.9,10.7,0.0653862548158295,0.603101504834708,24,"RIV","data","Pien_2020",NA
NA,2000-02-13,10.7541666666667,10.8,10.7,0.0508977377704059,0.473283884730624,24,"RIV","data","Pien_2020",NA
NA,2000-02-14,10.9086956521739,11.3,10.6,0.257457928563556,2.36011652330084,23,"RIV","data","Pien_2020",NA
NA,2000-02-15,11.1166666666667,11.6,10.7,0.259877340074232,2.33772719706955,24,"RIV","data","Pien_2020",NA
NA,2000-02-16,11.2333333333333,11.6,10.9,0.201444062074134,1.79327058226232,24,"RIV","data","Pien_2020",NA
NA,2000-02-17,11.4125,11.6,11,0.159653156670272,1.39893236950951,24,"RIV","data","Pien_2020",NA
NA,2000-02-18,11.3125,11.6,10.9,0.170198094302927,1.50451354079935,24,"RIV","data","Pien_2020",NA
NA,2000-02-19,11.3916666666667,11.7,11,0.18157922373651,1.59396538759189,24,"RIV","data","Pien_2020",NA
NA,2000-02-20,11.5333333333333,11.9,10.9,0.211961166801572,1.83781358498473,24,"RIV","data","Pien_2020",NA
NA,2000-02-21,11.6083333333333,11.9,10.9,0.243018458176519,2.09348276964697,24,"RIV","data","Pien_2020",NA
NA,2000-02-22,11.4708333333333,11.9,10.9,0.286628325713718,2.49875765242616,24,"RIV","data","Pien_2020",NA
NA,2000-02-23,11.0583333333333,11.3,10.7,0.199818758458469,1.80695184740138,24,"RIV","data","Pien_2020",NA
NA,2000-02-24,10.4541666666667,10.8,10.2,0.155979838905313,1.49203512703369,24,"RIV","data","Pien_2020",NA
NA,2000-02-25,10.425,10.7,10.2,0.159482859921358,1.52981160596027,24,"RIV","data","Pien_2020",NA
NA,2000-02-26,10.8166666666667,11.2,10.3,0.233436830048706,2.15812169536554,24,"RIV","data","Pien_2020",NA
NA,2000-02-27,11.1583333333333,11.4,10.6,0.208340579584126,1.86712991412211,24,"RIV","data","Pien_2020",NA
NA,2000-02-28,10.9625,11.2,10.6,0.161009046464719,1.46872562339539,24,"RIV","data","Pien_2020",NA
NA,2000-02-29,10.9375,11.3,10.6,0.22421360157322,2.04995292866944,24,"RIV","data","Pien_2020",NA
NA,2000-03-01,11.2041666666667,11.7,10.9,0.267807793935788,2.39025178670841,24,"RIV","data","Pien_2020",NA
NA,2000-03-02,11.2375,11.4,11,0.109594112821891,0.975253506757654,24,"RIV","data","Pien_2020",NA
5,2000-03-03,11.2236056430446,11.559842519685,10.8224409448819,NA,NA,NA,NA,"7&Under","imputeTS",1
NA,2000-03-04,11.2875,11.8,10.7,0.265906979485553,2.35576504527622,24,"RIV","data","Pien_2020",NA
NA,2000-03-05,11.5416666666667,11.7,11,0.204124145231931,1.76858465182901,24,"RIV","data","Pien_2020",NA
NA,2000-03-06,11.3166666666667,11.7,10.9,0.16061476099436,1.41927623853632,24,"RIV","data","Pien_2020",NA
NA,2000-03-07,10.9625,11.4,10.7,0.22805891687285,2.08035499998039,24,"RIV","data","Pien_2020",NA
NA,2000-03-08,10.5458333333333,10.8,10.4,0.128466428254255,1.21817237380566,24,"RIV","data","Pien_2020",NA
NA,2000-03-09,10.3041666666667,10.5,10.1,0.0999093792292349,0.969601739386024,24,"RIV","data","Pien_2020",NA
NA,2000-03-10,10.3791666666667,10.9,9.9,0.230272365512757,2.21860167495229,24,"RIV","data","Pien_2020",NA
NA,2000-03-11,11.1,11.7,10.3,0.33751006426218,3.04063120956919,24,"RIV","data","Pien_2020",NA
NA,2000-03-12,11.675,12.2,10.6,0.354167732308712,3.03355659365064,24,"RIV","data","Pien_2020",NA
NA,2000-03-13,12.2083333333333,12.8,11.1,0.385516780965235,3.15781663589271,24,"RIV","data","Pien_2020",NA
NA,2000-03-14,12.8041666666667,13.5,11.8,0.456336228698959,3.56396664131956,24,"RIV","data","Pien_2020",NA
NA,2000-03-15,13.2291666666667,14,12.2,0.53363329427016,4.03376348424688,24,"RIV","data","Pien_2020",NA
NA,2000-03-16,13.5458333333333,14.3,12.5,0.4960532638535,3.66203578360012,24,"RIV","data","Pien_2020",NA
NA,2000-03-17,13.6916666666667,14.1,12.8,0.347558774093354,2.53846943951324,24,"RIV","data","Pien_2020",NA
NA,2000-03-18,13.7208333333333,14.2,12.9,0.372977638526198,2.71833080006947,24,"RIV","data","Pien_2020",NA
NA,2000-03-19,13.7791666666667,14.5,12.9,0.358716512349075,2.60332515765884,24,"RIV","data","Pien_2020",NA
NA,2000-03-20,13.6125,14.3,12.9,0.354244450111477,2.60234674094749,24,"RIV","data","Pien_2020",NA
NA,2000-03-21,12.9041666666667,13.3,12.5,0.207425558499527,1.6074308698704,24,"RIV","data","Pien_2020",NA
NA,2000-03-22,12.6041666666667,13.1,12.1,0.18528278426483,1.47001217267964,24,"RIV","data","Pien_2020",NA
NA,2000-03-23,12.7666666666667,13.1,12.5,0.171100445115846,1.34021236383169,24,"RIV","data","Pien_2020",NA
NA,2000-03-24,13,13.4,12.5,0.243167503549731,1.87051925807486,24,"RIV","data","Pien_2020",NA
NA,2000-03-25,13.2958333333333,13.7,12.8,0.231214499821132,1.73899968527332,24,"RIV","data","Pien_2020",NA
NA,2000-03-26,13.5791666666667,14,13.2,0.266994816211959,1.96620914056061,24,"RIV","data","Pien_2020",NA
NA,2000-03-27,13.7,13.9,13.4,0.138312814961625,1.00958259096077,24,"RIV","data","Pien_2020",NA
NA,2000-03-28,13.8217391304348,14.1,13.6,0.206610132945055,1.49482008736592,23,"RIV","data","Pien_2020",NA
NA,2000-03-29,14.1083333333333,14.5,13.8,0.212473357238577,1.50601316412458,24,"RIV","data","Pien_2020",NA
NA,2000-03-30,14.2869565217391,14.6,14.1,0.184154944213455,1.2889725249268,23,"RIV","data","Pien_2020",NA
NA,2000-03-31,14.3333333333333,14.6,14,0.165940446799621,1.15772404743922,24,"RIV","data","Pien_2020",NA
NA,2000-04-01,14.4173913043478,14.7,14.2,0.174908219862573,1.21317522823859,23,"RIV","data","Pien_2020",NA
NA,2000-04-02,14.8818181818182,15.3,14.4,0.298626002179129,2.00664998409922,22,"RIV","data","Pien_2020",NA
NA,2000-04-03,15.3869565217391,15.9,15,0.300460779207365,1.95269791516513,23,"RIV","data","Pien_2020",NA
6,2000-04-04,15.4177378025375,15.8216535433071,15.090157480315,NA,NA,NA,NA,"7&Under","imputeTS",1
NA,2000-04-05,15.7,16.1,15.4,0.188817832613987,1.20266135422922,24,"RIV","data","Pien_2020",NA
NA,2000-04-06,15.795652173913,16,15.6,0.136442664846865,0.863798869110348,23,"RIV","data","Pien_2020",NA
NA,2000-04-07,16.0608695652174,16.8,15.7,0.305612842475846,1.90284119570776,23,"RIV","data","Pien_2020",NA
NA,2000-04-08,16.2272727272727,16.4,16,0.0935125058192151,0.57626754286351,22,"RIV","data","Pien_2020",NA
NA,2000-04-09,16.1208333333333,16.3,15.9,0.106236678619288,0.659002400326418,24,"RIV","data","Pien_2020",NA
NA,2000-04-10,16.225,16.7,15.8,0.213154363334874,1.31374029790369,24,"RIV","data","Pien_2020",NA
NA,2000-04-11,16.6045454545455,17,16.1,0.264534222697848,1.5931434161929,22,"RIV","data","Pien_2020",NA
NA,2000-04-12,17.0304347826087,17.3,16.8,0.166336959782616,0.976704129435833,23,"RIV","data","Pien_2020",NA
NA,2000-04-13,17.2333333333333,17.6,16.9,0.192617364937231,1.11770231104776,24,"RIV","data","Pien_2020",NA
NA,2000-04-14,17.3666666666667,17.6,17.2,0.112931940514656,0.650279887800323,24,"RIV","data","Pien_2020",NA
NA,2000-04-15,17.0916666666667,17.3,16.8,0.113890361720181,0.66635023922095,24,"RIV","data","Pien_2020",NA
NA,2000-04-16,16.6458333333333,16.9,16.3,0.184105750959148,1.10601702703869,24,"RIV","data","Pien_2020",NA
NA,2000-04-17,15.9041666666667,16.3,15.5,0.252774459817902,1.58935997789616,24,"RIV","data","Pien_2020",NA
NA,2000-04-18,15.4708333333333,15.6,15.2,0.126762930621338,0.819367178807463,24,"RIV","data","Pien_2020",NA
NA,2000-04-19,15.275,15.5,14.8,0.153933921453048,1.00775071327691,24,"RIV","data","Pien_2020",NA
NA,2000-04-20,15.1916666666667,15.7,14.6,0.22825741888351,1.50251729380259,24,"RIV","data","Pien_2020",NA
NA,2000-04-21,15.2291666666667,15.6,14.6,0.217653826995523,1.42919065605815,24,"RIV","data","Pien_2020",NA
NA,2000-04-22,15.2291666666667,15.7,14.6,0.271035320442809,1.77971209045894,24,"RIV","data","Pien_2020",NA
NA,2000-04-23,15.4708333333333,15.9,14.9,0.259563457377569,1.67776002614103,24,"RIV","data","Pien_2020",NA
NA,2000-04-24,15.925,16.4,15.6,0.248910670199432,1.56301833720209,24,"RIV","data","Pien_2020",NA
NA,2000-04-25,16.15,16.6,15.8,0.239564822851407,1.48337351610778,24,"RIV","data","Pien_2020",NA
NA,2000-04-26,16.6791666666667,17.2,16.2,0.323001099293683,1.936554180127,24,"RIV","data","Pien_2020",NA
